date time	attacker id	att name	att power	att team	defender id	def name	def power	team	points	attacker pets	defender pets	comment	A flag/totem	D flag/totem	A flag desc/Totem skills	D flag desc/Totem skills	replay
20/03 10:40	61882219	Ваван	1166251	Тен(307) Ара(173) Кер(182) Мор(243) Бру(262)	960201	Faehn	1055354	Анг(218) Аше(201) Вер(201) Ара(218) Эде(218)					Т6-130	Д6-130 О6-130	"ГС2 ТК3  "	"ГС3 ЗС2 ПВ3 ЭЭ2"	https://www.hero-wars.com?replay_id=1773992402777126537	
20/03 06:43	61882142	B.i.G	986702	Игн(206) Ара(205) Сол(240) Вул(183) Риг(153)	57358860	KALACURI	1082011	Сиг(220) Нов(220) Тид(203) Маи(220) Гип(220)					О6-130 С3-130	В6-130	"ГС3 ПД2 ГН2 ЗС3"	"ТП4 ТК2  "	https://www.hero-wars.com?replay_id=1773978188359700733	
20/03 02:10	57758262	Team 2300	1231385	Эде(225) Сол(318) Вер(208) Анг(225) Риг(255)	61882156	3.14_ZDETS	1093032	Нов(206) Тид(185) Сол(260) Ияр(233) Гип(208)					Д6-130 С6-130	В6-130 С6-130	"ГС5 ЭЭ5 ЛП5 ЗС5"	"ГС2 ТК4 ГН1 ПР4"	https://www.hero-wars.com?replay_id=1773961856245852069	
20/03 02:01	57758262	Team 2300	1248249	Тен(318) Ара(225) Кер(255) Вул(225) Мол(225)	61882142	B.i.G	1075570	Аше(196) Сол(240) Ара(205) Ияр(218) Тен(216)					О6-130 Т6-130	О6-130 С3-130	"ПВ5 ПР5 ГН5 ТК5"	"ГС3 ПД2 ГН2 ЗС3"	https://www.hero-wars.com?replay_id=1773961312278250675	
20/03 01:42	57701307	Everett	970547	Гип(217) Маи(162) Тид(168) Нов(208) Сиг(217)	61882204	Лапочка	1102450	Риг(198) Мол(223) Вул(169) Сол(296) Игн(217)					В6-130	О6-130 С6-130	"ШГ2 ПД3  "	"ПВ4 ПР5 ЛП4 ТК4"	https://www.hero-wars.com?replay_id=1773960166576812333	
20/03 01:39	57701307	Everett	1217063	Эде(220) Сол(310) Вер(203) Ава(220) Риг(265)	61882168	Тема	1151135	Бру(241) Мор(187) Кер(236) Эде(193) Тен(295)					Д6-130 С6-130	Т6-130	"ГС3 ЭЭ4 ЛП2 ЗС5"	"ЛП2 ПР3  "	https://www.hero-wars.com?replay_id=1773959961972488044	
19/03 21:57	62084540	SVAROG	1109191	Игн(196) Ара(215) Сол(229) Вул(212) Риг(258)	57225495	TURBO BBA	1228185	Риг(248) Вер(203) Сол(314) Эде(214) Ияр(249)					О6-130 С6-130	С6-130 Д6-130	"ПВ4 ПР5 ЛП5 ТК5"	"ГС4 ЭЭ4 ЛП4 ЗС2"	https://www.hero-wars.com?replay_id=1773946655066824803	
19/03 21:41	62084540	SVAROG	1124492	Сил(225) Эде(225) Вер(208) Ава(225) Анг(242)	1282358	Kak	1251481	Риг(266) Вер(204) Сол(311) Эде(221) Ияр(249)					Д6-130	С6-130 Д6-130	"ГС5 ЭЭ5  "	"ЛП3 ПД4 ГС3 ЭЭ5"	https://www.hero-wars.com?replay_id=1773945686681092228	
19/03 21:37	1534411	kameta	1158611	Сил(242) Эде(225) Вер(208) Ава(242) Анг(242)	61882225	Бесенок Ната	1097154	Бру(197) Мор(157) Сол(271) Ияр(198) Тен(274)					Д6-130	С5-130 Т2-130	"ШГ5 ЭЭ5  "	"ЛП5 ЗС3 ГН1 ЗС1"	https://www.hero-wars.com?replay_id=1773945440188396215	
19/03 21:26	62044999	Пунь Пунь	840824	Тен(249) Ияр(107) Эде(119) Ара(117) Сол(249)	41115733	Themis	1403098	Бру(269) Мор(252) Кер(250) Сол(318) Тен(314)					С0-1	Т6-130	"   "	"ЛП4 ПР4  "	https://www.hero-wars.com?replay_id=1773944782437041231	
19/03 21:24	62044999	Пунь Пунь	1034300	Гип(213) Маи(210) Тид(191) Нов(213) Сиг(206)	960201	Faehn	1368103	Риг(247) Мор(252) Сол(308) Ияр(247) Тен(314)					В6-123	С6-130 Т6-130	"ШГ2 ПР4  "	"ШГ3 ПД2 ШГ4 ТК4"	https://www.hero-wars.com?replay_id=1773944654486589977	
19/03 20:45	61882177	Rom	867055	Сил(136) Эде(203) Вер(193) Ава(153) Анг(181)	57657299	Piccolo	1415775	Бру(271) Мор(254) Сол(318) Ияр(255) Тен(317)					Д6-130	Т6-130 С6-130	"ЛП3 ЭЭ4  "	"ГН5 ТК4 ЛП5 ЗС5"	https://www.hero-wars.com?replay_id=1773942309129927996	
19/03 20:27	61882225	Бесенок Ната	905921	Игн(142) Ияр(198) Ара(181) Сол(271) Мол(114)	57728319	NABEHIDE	1092912	Бру(238) Анг(182) Эде(201) Тен(299) Сил(173)					С5-130 О2-96	Т6-122 Д6-121	"ЛП5 ЗС3 ПВ4 ПР4"	"ТП1 ТК1 ГС3 ПР1"	https://www.hero-wars.com?replay_id=1773941226022159846	
19/03 19:50	1215567	JP3249R	1229768	Тен(312) Гип(217) Тид(200) Бру(267) Сиг(233)	62084542	bLanx	1218540	Бру(264) Мол(232) Аше(199) Ара(216) Тен(308)					В6-130 Т6-130	О6-130 Т6-130	"ШГ2 ПД3 ГН4 ЗС3"	"ПВ1 ПР4 ГН2 ТК4"	https://www.hero-wars.com?replay_id=1773939023293933056	
19/03 19:47	61882267	ZOV	1238357	Тен(311) Ияр(251) Тид(143) Риг(267) Бру(266)	1215567	JP3249R	1344139	Риг(262) Сол(307) Эде(217) Ияр(246) Тен(312)					Т6-130 С6-130	С6-130	"ГН3 ТК4 ЛП3 ЗС5"	"ЛП2 ПД3  "	https://www.hero-wars.com?replay_id=1773938871647389292	
19/03 19:40	61882154	Виларт	1046031	Гип(225) Тид(198) Аше(196) Нов(219) Мол(208)	22814692	oz.	1419645	Бру(272) Мор(255) Кер(255) Сол(318) Тен(318)					В6-130 О6-130	Т6-130	"ЛП5 ТК5 ПВ4 ПР3"	"ШГ5 ПД5  "	https://www.hero-wars.com?replay_id=1773938403404869137	
19/03 19:31	61882267	ZOV	1228315	Игн(224) Ара(217) Сол(312) Амо(243) Мол(233)	57225682	GGE	1402126	Бру(272) Мор(246) Кер(251) Сол(314) Тен(318)					О6-130 С6-130	Т6-130	"ПВ2 ПР3 ЛП3 ЗС5"	"ШГ5 ЗС5  "	https://www.hero-wars.com?replay_id=1773937883948429344	
19/03 18:03	1059917	anpanman	1144001	Эде(215) Сол(296) Вер(177) Амо(240) Анг(215)	61991077	3ve	1010808	Сиг(214) Нов(198) Тид(204) Маи(197) Гип(198)					С6-130 Д6-128	В6-130	"ПВ1 ТК1 ГС2 ЭЭ2"	"ШГ3 ПД5  "	https://www.hero-wars.com?replay_id=1773932614113858357	
19/03 18:01	1059917	anpanman	1024612	Гип(212) Маи(212) Тид(173) Нов(213) Сиг(214)	61958839	Бальдр	1145364	Мол(241) Вул(234) Аше(207) Ара(224) Игн(240)					В6-128	О6-130	"ШГ2 ПД1  "	"ТП5 ПД4  "	https://www.hero-wars.com?replay_id=1773932464749012705	
19/03 16:44	41115733	Themis	1263746	Игн(225) Ияр(254) Ара(225) Сол(318) Мол(241)	61991077	3ve	910109	Анг(178) Ава(161) Вер(205) Эде(202) Сил(165)					О6-130 С6-130	Д6-130	"ПВ5 ЗС5 ЛП5 ПР5"	"ГС4 ЭЭ4  "	https://www.hero-wars.com?replay_id=1773927897652374857	
19/03 16:44	41115733	Themis	1099334	Сил(207) Эде(224) Вер(206) Ава(223) Анг(240)	61882204	Лапочка	1024094	Амо(174) Аше(198) Ара(220) Ияр(234) Тен(198)					Д6-130	С6-130 О6-130	"ГС5 ЭЭ4  "	"ЛП4 ТК4 ПВ4 ПР5"	https://www.hero-wars.com?replay_id=1773927857759492962	
19/03 14:55	57657299	Piccolo	1248337	Гип(225) Ияр(255) Сол(318) Маи(225) Нов(225)	61882219	Ваван	1127399	Риг(223) Амо(178) Сол(307) Эде(174) Ияр(246)					В6-130 С6-130	С6-130	"ШГ5 ПД5 ЛП5 ЗС5"	"ШГ3 ЗС1  "	https://www.hero-wars.com?replay_id=1773921322217720471	
19/03 14:53	57657299	Piccolo	1242546	Игн(224) Тен(317) Ара(224) Кер(254) Мол(224)	62084540	SVAROG	1144101	Риг(258) Ава(225) Вер(208) Сол(229) Эде(225)					О6-130 Т6-130	Д6-130 С6-130	"ПВ5 ПР4 ГН5 ТК4"	"ГС5 ЭЭ5 ЛП5 ТК5"	https://www.hero-wars.com?replay_id=1773921183467978802	
19/03 14:09	31390908	KPGC10	1025058	Сил(206) Эде(213) Вер(187) Ава(206) Анг(213)	62044999	Пунь Пунь	1131193	Сиг(206) Нов(213) Сол(249) Гип(213) Тен(249)					Д6-130	В6-123	"ШГ3 ПД4  "	"ШГ2 ПР4  "	https://www.hero-wars.com?replay_id=1773918570606556000	
19/03 14:03	22814692	oz.	1265366	Тен(318) Гип(225) Тид(208) Бру(272) Сиг(242)	61882250	Kamul27rus	1386826	Риг(269) Мор(237) Сол(314) Ияр(252) Тен(315)					В6-130 Т6-130	С6-130 Т6-130	"ШГ5 ПД5 ШГ5 ПД5"	"ЛП4 ЗС4 ГН5 ТК3"	https://www.hero-wars.com?replay_id=1773918204247506344	
19/03 13:59	22814692	oz.	1265503	Эде(225) Сол(318) Вер(208) Анг(242) Риг(272)	61882246	Nergal	1370490	Риг(267) Мор(245) Сол(312) Ияр(241) Тен(305)					Д6-130 С6-130	С6-130 Т6-130	"ГС5 ТК5 ГН5 ПД5"	"ЛП4 ЗС3 ГН1 ЭЭ4"	https://www.hero-wars.com?replay_id=1773917970088557659	
19/03 13:45	57225682	GGE	1219202	Игн(222) Ара(225) Сол(314) Аше(208) Риг(250)	61882219	Ваван	1166251	Бру(262) Мор(243) Кер(182) Ара(173) Тен(307)					О6-130 С6-130	Т6-130	"ТП5 ТК5 ЛП4 ТК4"	"ГС2 ТК3  "	https://www.hero-wars.com?replay_id=1773917132370334540	
19/03 13:40	61882250	Kamul27rus	1386826	Тен(315) Ияр(252) Сол(314) Мор(237) Риг(269)	17970425	Zanadu	1136269	Мол(241) Вул(241) Аше(207) Ара(224) Игн(224)					С6-130 Т6-130	О6-130	"ЛП4 ЗС4 ГН5 ТК3"	"ПВ5 ПР4  "	https://www.hero-wars.com?replay_id=1773916846841138541	
19/03 13:40	32009700	Vudot	1262713	Сил(242) Эде(225) Сол(317) Вер(208) Риг(271)	62082395	Винни	1387217	Бру(265) Риг(260) Мор(248) Сол(305) Тен(310)					Д6-130 С6-130	Т6-130 С6-110	"ГС5 ЭЭ5 ШГ5 ПР4"	"ЛП3 ПР3 ПВ3 ЗС3"	https://www.hero-wars.com?replay_id=1773916827755954900	
19/03 13:39	61882246	Nergal	1393053	Тен(305) Ияр(251) Сол(312) Риг(267) Бру(257)	1534411	kameta	1141503	Мол(242) Вул(242) Аше(208) Ара(225) Игн(225)					С6-130 Т6-130	О6-130	"ЛП4 ЗС3 ГН1 ЭЭ4"	"ШГ5 ПР5  "	https://www.hero-wars.com?replay_id=1773916773591903322	
19/03 13:24	57358860	KALACURI	1140173	Ияр(233) Эде(225) Сол(310) Вер(184) Анг(189)	62084805	Souffle	1088758	Сиг(230) Нов(220) Тид(204) Маи(214) Гип(221)					Д6-130 С6-130	В6-130	"ГС5 ЭЭ5 ЛП3 ЭЭ3"	"ШГ3 ПД5  "	https://www.hero-wars.com?replay_id=1773915868346195164	
19/03 13:18	57358860	KALACURI	1082011	Гип(220) Маи(220) Тид(203) Нов(220) Сиг(220)	61882154	Виларт	1134268	Мол(208) Мор(211) Аше(196) Ара(210) Тен(309)					В6-130	О6-130 Т6-130	"ТП4 ТК2  "	"ПВ4 ПР3 ГН3 ЗС4"	https://www.hero-wars.com?replay_id=1773915501551918009	
19/03 12:20	1094446	akira	1158590	Гип(225) Маи(242) Тид(208) Нов(242) Сиг(242)	61882156	3.14_ZDETS	979935	Мол(194) Мор(195) Ара(205) Тен(195) Игн(191)					В6-130	О6-130 Т6-130	"ГС5 ПД5  "	"ПВ2 ЗС4 ГН1 ПД2"	https://www.hero-wars.com?replay_id=1773912004888760758	
19/03 12:13	61883387	FEDOR	1043355	Гип(220) Маи(197) Тид(206) Нов(208) Сиг(212)	1094446	akira	1158563	Мол(242) Вул(242) Аше(208) Ара(225) Игн(242)					В6-130	О6-130	"ШГ4 ПД5  "	"ТП5 ЗС5  "	https://www.hero-wars.com?replay_id=1773911611047871648	
19/03 11:58	1066994	Darou	1257072	Тен(315) Гип(218) Тид(201) Мор(253) Бру(270)	61882267	ZOV	1131652	Мол(233) Амо(243) Аше(189) Ара(217) Ияр(251)					Т6-130 В6-130	О6-130 С6-130	"ГН4 ТК5 ТП2 ЗС4"	"ПВ2 ПР3 ЛП3 ЗС5"	https://www.hero-wars.com?replay_id=1773910727074706947	
19/03 11:58	1066994	Darou	1254303	Игн(220) Ара(219) Сол(312) Вул(235) Риг(267)	61882212	Оди	1011141	Сиг(225) Нов(212) Тид(191) Маи(170) Гип(212)					О6-130 С6-130	В6-130	"ШГ3 ПР3 ЛП4 ЭЭ3"	"ШГ5 ПД5  "	https://www.hero-wars.com?replay_id=1773910687880048858	
19/03 11:43	1282358	Kak	1222793	Сил(221) Ияр(249) Сол(311) Вер(204) Анг(238)	61882154	Виларт	1071985	Сиг(225) Нов(219) Тид(198) Маи(205) Гип(225)					Д6-130 С6-130	В6-130	"ГС3 ЭЭ5 ЛП3 ПД4"	"ЛП5 ТК5  "	https://www.hero-wars.com?replay_id=1773909809725847733	
19/03 11:41	1282358	Kak	1161118	Игн(221) Ара(221) Аше(204) Амо(249) Риг(266)	61882177	Rom	1007187	Сиг(215) Нов(203) Тид(197) Маи(180) Гип(213)					О6-130 С6-130	В6-130	"ПВ4 ПД3 ЛП3 ПД4"	"ГС4 ПД3  "	https://www.hero-wars.com?replay_id=1773909708274263382	
19/03 11:33	57225495	TURBO BBA	1045392	Гип(219) Ара(209) Тид(202) Аше(202) Нов(213)	61882137	G_G	1010342	Мол(201) Амо(218) Аше(199) Ара(199) Ияр(194)					В6-130 О6-130	О6-130 С6-130	"ШГ3 ПД3 ТП3 ТК3"	"ПВ2 ПР4 ЛП4 ТК5"	https://www.hero-wars.com?replay_id=1773909194608190280	
19/03 11:30	57225495	TURBO BBA	1228185	Ияр(249) Эде(214) Сол(314) Вер(203) Риг(248)	62044906	(-_-)	1013327	Сиг(215) Нов(206) Тид(190) Маи(197) Гип(206)					С6-130 Д6-130	В6-130	"ГС4 ЭЭ4 ЛП4 ЗС2"	"ГС3 ЭЭ3  "	https://www.hero-wars.com?replay_id=1773909052537621876	
19/03 11:19	61991077	3ve	1010808	Гип(198) Маи(197) Тид(204) Нов(198) Сиг(214)	32009700	Vudot	1158563	Мол(242) Вул(242) Аше(208) Ара(225) Игн(242)					В6-130	О6-130	"ШГ3 ПД5  "	"ШГ5 ПР5  "	https://www.hero-wars.com?replay_id=1773908393990879258	
19/03 10:40	62044906	(-_-)	991157	Гип(206) Эде(171) Тид(194) Нов(206) Сиг(215)	57701307	Everett	1209485	Риг(257) Ава(220) Вер(203) Сол(310) Эде(220)					В6-130	Д6-130 С6-130	"ГС3 ЭЭ3  "	"ГС3 ЭЭ4 ЛП2 ЗС5"	https://www.hero-wars.com?replay_id=1773906056754811206	
19/03 10:24	61882177	Rom	1010365	Гип(213) Маи(183) Тид(197) Нов(204) Сиг(215)	57758262	Team 2300	1231347	Риг(255) Ава(225) Вер(208) Сол(318) Эде(225)					В6-130	Д6-130 С6-130	"ГС4 ПД3  "	"ГС5 ЭЭ5 ЛП5 ЗС5"	https://www.hero-wars.com?replay_id=1773905074185664325	
19/03 10:14	61882233	2 718	853832	Игн(159) Ара(199) Аше(192) Вул(107) Мол(197)	1094446	akira	1205905	Анг(240) Амо(252) Эде(223) Ияр(252) Сил(240)					О6-125	Д6-130 С6-130	"ПВ2 ЗС3  "	"ГС4 ПР5 ПВ4 ПД4"	https://www.hero-wars.com?replay_id=1773904458288302087	
19/03 09:19	61882137	G_G	968434	Игн(169) Ияр(194) Ара(199) Сол(206) Мол(201)	24660364	A  L  I  E  N	1239688	Риг(271) Ава(223) Вер(206) Сол(317) Эде(223)					О6-130 С6-130	Д6-130 С6-130	"ПВ2 ПР4 ЛП4 ТК5"	"ГС4 ЭЭ5 ПВ5 ЗС4"	https://www.hero-wars.com?replay_id=1773901165215792988	
19/03 09:16	62084554	VIKTOR	1090786	Гип(222) Маи(187) Тид(205) Нов(239) Сиг(239)	1059917	anpanman	1115988	Анг(215) Вер(177) Сол(296) Эде(215) Сил(212)	35				В6-130	Д6-128	"ШГ4 ПД4  "	"ГС2 ЭЭ2  "	https://www.hero-wars.com?replay_id=1773900997048865967	
19/03 09:15	61882156	3.14_ZDETS	1083425	Игн(191) Ияр(233) Ара(205) Сол(260) Мол(194)	17970425	Zanadu	1239969	Риг(270) Ава(224) Вер(207) Сол(315) Эде(224)	35				О6-130 С6-130	Д6-130 С6-130	"ПВ2 ЗС4 ГН1 ПР4"	"ГС5 ЭЭ4 ТП5 ЗС3"	https://www.hero-wars.com?replay_id=1773900920400854355	
19/03 08:45	960201	Faehn	1055354	Эде(218) Ара(218) Вер(201) Аше(201) Анг(218)	61882137	G_G	1031561	Бру(231) Риг(204) Мор(184) Сол(206) Тен(207)					Д6-130 О6-130	Т6-130 С6-130	"ГС3 ЗС2 ПВ3 ЭЭ2"	"ТП5 ЭЭ5 ЛП4 ТК5"	https://www.hero-wars.com?replay_id=1773899119216238924	
19/03 08:44	960201	Faehn	1219239	Гип(217) Ияр(247) Сол(308) Тид(200) Риг(247)	62070560	iCool	1046229	Бру(209) Нов(189) Тид(199) Гип(176) Тен(273)					С6-130 В6-130	В6-130 Т6-130	"ШГ3 ПД2 ЛП3 ПД1"	"ШГ2 ПД2 ПВ2 ЗС2"	https://www.hero-wars.com?replay_id=1773899059767897173	
19/03 08:37	57225682	GGE	1028244	Сил(202) Эде(210) Вер(207) Ава(207) Анг(203)	62084549	Тихая	1107974	Сиг(214) Мор(217) Нов(210) Гип(210) Тен(258)					Д6-130	В6-130 Т6-130	"ГС5 ЭЭ4  "	"ЛП2 ПД4 ГН3 ЭЭ1"	https://www.hero-wars.com?replay_id=1773898646066270148	
19/03 07:04	1215567	JP3249R	1202588	Ияр(246) Эде(217) Сол(307) Вер(200) Анг(233)	61883387	FEDOR	1195849	Бру(207) Тид(206) Сол(272) Гип(220) Тен(291)					Д6-130 С6-130	В6-130 Т3-102	"ГС2 ПД3 ЛП2 ПД3"	"ШГ4 ПД5 ЛП2 ПР3"	https://www.hero-wars.com?replay_id=1773893081882533872	
19/03 06:28	27102000	princess riorio	1208489	Эде(223) Сол(310) Вер(206) Ава(222) Риг(248)	62084805	Souffle	1243006	Бру(264) Мор(194) Сол(286) Ияр(189) Тен(309)					Д6-130 С6-130	Т6-112 С6-97	"ГС5 ПД3 ПВ3 ТК3"	"ГН4 ТК4 ГН2 ЗС3"	https://www.hero-wars.com?replay_id=1773890901996224573	
